"IMAGE","FILE","TASK",ERROR"
"cirros:latest","/usr/lib/libuv.so.1.0.0","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libz.so.1.2.12","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/libexec/sudo/audit_json.so","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/libexec/sudo/group_file.so","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/libexec/sudo/libsudo_util.so.0.0.0","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/libexec/sudo/sample_approval.so","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/libexec/sudo/sudo_intercept.so","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/libexec/sudo/sudo_noexec.so","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/libexec/sudo/sudoers.so","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/libexec/sudo/system_group.so","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/addpart","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/delpart","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/dropbear","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/ldattach","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/ndisc6","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/partx","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/rdisc6","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/readprofile","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/resizepart","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/rtcwake","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/sudo_logsrvd","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/sbin/sudo_sendlog","unknowns-labeler","no package identified in executable file"
