"IMAGE","FILE","TASK",ERROR"
"sentry:latest","/usr/local/lib/python2.7/site-packages/cryptography/hazmat/bindings/_openssl.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/cryptography/hazmat/bindings/_padding.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/hiredis/hiredis.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/lxml/_elementpath.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/lxml/builder.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/lxml/etree.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/lxml/html/clean.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/lxml/html/diff.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/lxml/objectify.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/lxml/sax.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/maxminddb/extension.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/mmh3.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/msgpack/_cmsgpack.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/pip/_vendor/distlib/t32.exe","dotnet-portable-executable-cataloger","unable to find PE name in file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/pip/_vendor/distlib/t32.exe","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/pip/_vendor/distlib/t64.exe","dotnet-portable-executable-cataloger","unable to find PE name in file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/pip/_vendor/distlib/t64.exe","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/pip/_vendor/distlib/w32.exe","dotnet-portable-executable-cataloger","unable to find PE name in file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/pip/_vendor/distlib/w32.exe","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/pip/_vendor/distlib/w64.exe","dotnet-portable-executable-cataloger","unable to find PE name in file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/pip/_vendor/distlib/w64.exe","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libcom_err-beb60336.so.2.1","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libcrypto-c1fa9491.so.1.0.2q","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libgssapi_krb5-174f8956.so.2.2","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libk5crypto-622ef25b.so.3.1","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libkeyutils-1-ff31573b.2.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libkrb5-fb0d2caa.so.3.3","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libkrb5support-d7ce89d4.so.0.1","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/liblber-2-d7edd0dc.4.so.2.10.7","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libldap_r-2-9270213a.4.so.2.10.7","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libpq-bd31fe2b.so.5.11","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libsasl2-e96a0dbf.so.2.0.22","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libselinux-cf8f9094.so.1","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libsepol-b4f5b513.so.1","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libssl-c0c2ede4.so.1.0.2q","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/.libs/libz-a147dcb0.so.1.2.3","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/psycopg2/_psycopg.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/selenium/webdriver/firefox/amd64/x_ignore_nofocus.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/selenium/webdriver/firefox/x86/x_ignore_nofocus.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/semaphore/_lowlevel__lib.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setproctitle.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/cli-32.exe","dotnet-portable-executable-cataloger","unable to find PE name in file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/cli-32.exe","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/cli-64.exe","dotnet-portable-executable-cataloger","unable to find PE name in file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/cli-64.exe","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/cli.exe","dotnet-portable-executable-cataloger","unable to find PE name in file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/cli.exe","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/gui-32.exe","dotnet-portable-executable-cataloger","unable to find PE name in file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/gui-32.exe","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/gui-64.exe","dotnet-portable-executable-cataloger","unable to find PE name in file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/gui-64.exe","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/gui.exe","dotnet-portable-executable-cataloger","unable to find PE name in file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/setuptools/gui.exe","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/simplejson/_speedups.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/symbolic/_lowlevel__lib.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/var/lib/dpkg/info/bash.preinst","unknowns-labeler","no package identified in executable file"
