"IMAGE","FILE","TASK",ERROR"
"sourcemage:latest","/lib/libgmp.so.3.5.2","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libgmpxx.so.4.1.2","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libhistory.so.6.3","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libm-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libmemusage.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libmenuw.so.5.9","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libmount.so.1.1.0","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libmvec-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libncursesw.so.5.9","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libnsl-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libnss_compat-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libnss_db-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libnss_dns-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libnss_files-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libnss_hesiod-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libnss_nis-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libnss_nisplus-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libpanelw.so.5.9","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libpcprofile.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libproc-3.2.8.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libpthread-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libreadline.so.6.3","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libresolv-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/librt-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libsmartcols.so.1.1.0","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libss.so.2.0","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libthread_db-1.0.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libudev.so.0.13.0","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libulockmgr.so.1.0.1","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libutil-2.22.so","unknowns-labeler","no package identified in executable file"
